0.708967,-96,378,314,-70,92,7921,1032,-110,-2240
0.710521,-74,377,307,-59,80,7931,1032,-110,-2240
0.712144,-63,384,311,-70,84,7901,1054,-102,-2252
0.713737,-67,400,324,-71,87,7884,1054,-102,-2252
0.717026,-67,415,328,-68,83,7898,1054,-102,-2252
0.718104,-74,410,313,-74,95,7911,1003,-111,-2218
0.721157,-81,401,308,-63,91,7906,1003,-111,-2218
0.722680,-75,398,309,-79,95,7897,1003,-111,-2218
0.724214,-55,392,313,-63,98,7906,1012,-119,-2242
0.725729,-52,382,323,-58,89,7903,1012,-119,-2242
0.728789,-65,357,312,-67,78,7911,1012,-119,-2242
0.730313,-80,362,303,-70,82,7896,1018,-109,-2210
0.731954,-71,401,324,-62,94,7888,1018,-109,-2210
0.735055,-66,405,316,-62,83,7902,1018,-109,-2210
0.738159,-78,386,300,-71,75,7905,1018,-109,-2210
0.739707,-64,376,300,-61,80,7896,1036,-96,-2290
0.741313,-64,376,295,-56,90,7898,1036,-96,-2290
0.742905,-60,382,295,-56,90,7898,1036,-96,-2290
0.746000,-76,373,297,-60,100,7893,1034,-125,-2223
0.747747,-83,391,296,-83,88,7885,1034,-125,-2223
0.749313,-84,399,314,-65,75,7894,1034,-125,-2223
0.750864,-78,396,321,-83,84,7882,1028,-108,-2230
0.753958,-87,390,331,-73,92,7873,1028,-108,-2230
0.755502,-87,393,327,-65,88,7894,1028,-108,-2230
0.757095,-103,389,320,-67,72,7900,1030,-104,-2263
0.760173,-89,376,324,-64,67,7883,1030,-104,-2263
0.761714,-83,372,306,-60,84,7879,1030,-104,-2263
0.764982,-83,372,301,-63,90,7879,1034,-124,-2250
0.766559,-78,369,311,-77,80,7907,1034,-124,-2250
0.768106,-78,379,310,-58,97,7907,1034,-124,-2250
0.771232,-82,378,309,-69,91,7902,1012,-145,-2269
0.772794,-84,371,319,-53,89,7900,1012,-145,-2269
0.774468,-74,392,321,-78,90,7902,1012,-145,-2269
0.776013,-83,398,319,-76,87,7908,1026,-143,-2282
0.779443,-84,393,319,-69,77,7894,1026,-143,-2282
0.780921,-84,376,309,-81,82,7897,1026,-143,-2282
0.782590,-76,399,300,-80,99,7920,1026,-154,-2233
0.784133,-66,400,296,-60,82,7920,1026,-154,-2233
0.785756,-71,382,298,-67,81,7905,1026,-154,-2233
